local_folder,local_path,filename,detected_title,detected_author,isbn_10,isbn_13,doi,ocaid,lccn,year,publisher,ol_work_key,ol_edition_key,ol_title,ol_author,confidence,status,notes,candidates_json,create_record
Desarrollo orientado al tranporte sustentable,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Desarrollo orientado al tranporte sustentable/DOTS_seccion4_hacia_donde_vamos_0.pdf,DOTS_seccion4_hacia_donde_vamos_0.pdf,Manual: Desarrollo Orientado al Transporte Sustentable (DOTS),Centro de Transporte Sustentable de México A.C.,,,,,,2009,Centro de Transporte Sustentable de México A.C.,,,,,1.000,PARENT_COMPONENT,The eight local PDFs collectively contain the front matter and numbered sections of one 153-page manual,,
Desarrollo orientado al tranporte sustentable,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Desarrollo orientado al tranporte sustentable/DOTS_seccion5_anexos.pdf,DOTS_seccion5_anexos.pdf,Manual: Desarrollo Orientado al Transporte Sustentable (DOTS),Centro de Transporte Sustentable de México A.C.,,,,,,2009,Centro de Transporte Sustentable de México A.C.,,,,,1.000,PARENT_COMPONENT,The eight local PDFs collectively contain the front matter and numbered sections of one 153-page manual,,
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/Driven Apart How sprawl is lengthening our commutes and why misleading mobility measures.pdf,Driven Apart How sprawl is lengthening our commutes and why misleading mobility measures.pdf,Driven Apart: How Sprawl Is Lengthening Our Commutes and Why Misleading Mobility Measures Are Making Things Worse,Joe Cortright,,,,,,2010,CEOs for Cities,,,,,1.000,CREATE_CANDIDATE,"Author-hosted report copy verifies the canonical title, author, publisher, Rockefeller Foundation funding, and September 2010 date",,
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/LA law to taclke sprawl and global warming.pdf,LA law to taclke sprawl and global warming.pdf,Legislature Takes Aim at Urban Sprawl and Global Warming,Margot Roosevelt,,,,,,2008,Los Angeles Times,,,,,1.000,VERIFIED_NONBOOK,"Local one-page newspaper capture verifies the title, author, newspaper, date of 21 August 2008, and article type; it is not an Open Library book",,
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/landuse-globalwarming-GrowingCooler9-18-07small.pdf,landuse-globalwarming-GrowingCooler9-18-07small.pdf,"Reid Ewing, Keith Bartholomew, Steve Winkelman,",Steve Davis,0874200822,9780874200829,,,,2007,Publisher: Urban Land Institute,/works/OL16560037W,/books/OL37141743M,Growing Cooler: The Evidence on Urban Development and Climate Change,Reid H. Ewing; Keith Bartholomew; Steve Winkelman; Jerry Walters; Don Chen,1.000,MATCHED,"Title and authors match the local PDF; the PDF's printed ISBN-13 ends in 2 and fails checksum, while the verified print ISBN-13 ends in 9",,
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/smart growth - economic_success.pdf,smart growth - economic_success.pdf,"Smart Growth and Economic Success: Benefits for Real Estate Developers, Investors, Businesses, and Local Governments","United States Environmental Protection Agency, Office of Sustainable Communities",,,,,,2012,United States Environmental Protection Agency,,,,,1.000,CREATE_CANDIDATE,"Official EPA publication and archived program page verify the canonical cover title, responsible office, publisher, and December 2012 publication date",,
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/Smart Growth vs travel demand - SHRP2_S2-C16-RR-1.pdf,Smart Growth vs travel demand - SHRP2_S2-C16-RR-1.pdf,Effect of Smart Growth Policies on Travel Demand,Maren Outwater; Colin Smith; Jerry Walters; Brian Welch; Robert Cervero; Kara M. Kockelman; J. Richard Kuzmyak,,9780309272889,,,,2014,Transportation Research Board,,,,,1.000,CREATE_CANDIDATE,"TRID and National Academies metadata verify title, authors, publisher, report S2-C16-RR-1, pagination, date, and checksum-valid ISBN",,
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/Smart-growth-this-is-smart-growth.pdf,Smart-growth-this-is-smart-growth.pdf,This Is Smart Growth,The Smart Growth Network,,,,,2007361835,1995,Any individual or organization interested in ﬁ nd-,/works/OL24074484W,/books/OL16240459M,This is smart growth,United States. Environmental Protection Agency.; Smart Growth Network.,0.938,MATCHED,Library of Congress identifier and metadata resolved to an existing Open Library Work,,
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/Smart_Growth-econdev.pdf,Smart_Growth-econdev.pdf,"Economic Development and Smart Growth: 8 Case Studies on the Connections Between Smart Growth Development and Jobs, Wealth, and Quality of Life in Communities",Alex Iams; Pearl Kaplan,,,,,,2006,International Economic Development Council,,,Transit-oriented development opportunities,Andrew Nolan Greene,1.000,CREATE_CANDIDATE,"Government-hosted publication copy and IEDC material verify the full title, editors, publisher, cooperative agreement, and August 2006 date","[{""work_key"": ""/works/OL33213259W"", ""title"": ""Transit-oriented development opportunities"", ""author"": [""Andrew Nolan Greene""], ""score"": 0.596}, {""work_key"": ""/works/OL13621195W"", ""title"": ""Transit-oriented development and household travel"", ""author"": [""Dan Chatman""], ""score"": 0.589}, {""work_key"": ""/works/OL17002901W"", ""title"": ""New places, new choices"", ""author"": [], ""score"": 0.12}]",
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/Sprawling Cities Getting Hotter.pdf,Sprawling Cities Getting Hotter.pdf,Sprawling Cities Getting Hotter Faster,OurAmazingPlanet Staff,,,,,,2010,OurAmazingPlanet,,,,,1.000,VERIFIED_NONBOOK,"Local two-page web capture and Live Science archive verify the title, corporate byline, publication, date of 23 June 2010, and article type; it is not an Open Library book",,
Smart Growth,5 DOT y planeación urbana (Gregor Wessels)/Teoria DOTS/Smart Growth/TRB-smart_growth_guide.pdf,TRB-smart_growth_guide.pdf,Smart Growth: A Guide to Developing and Implementing Greenhouse Gas Reduction Programs,United States Environmental Protection Agency,,,,,,2010,United States Environmental Protection Agency,,,,,1.000,CREATE_CANDIDATE,"Official EPA National Service Center for Environmental Publications record verifies the title, responsible organization, publisher, date, and guide content",,
